./instances/ruiz/json/n20m2-01.json,620,620,620,613,613,613,610,610,610
./instances/ruiz/json/n20m2-02.json,637,637,640,631,631,631,631,631,631
./instances/ruiz/json/n20m2-03.json,576,576,576,568,568,568,568,568,568
./instances/ruiz/json/n20m2-04.json,537,537,538,530,530,530,523,523,523
./instances/ruiz/json/n20m2-05.json,381,381,388,374,374,374,374,374,374
./instances/ruiz/json/n20m2-06.json,323,323,322,323,323,323,323,323,323
./instances/ruiz/json/n20m2-07.json,462,465,464,459,459,459,459,459,459
./instances/ruiz/json/n20m2-08.json,387,387,390,388,388,388,388,387,388
./instances/ruiz/json/n20m4-01.json,659,659,647,645,645,645,645,645,645
./instances/ruiz/json/n20m4-02.json,716,716,716,693,693,693,692,692,692
./instances/ruiz/json/n20m4-03.json,547,547,547,540,540,540,538,538,538
./instances/ruiz/json/n20m4-04.json,652,652,638,630,630,630,625,625,625
./instances/ruiz/json/n20m4-05.json,634,634,634,625,625,625,625,625,625
./instances/ruiz/json/n20m4-06.json,370,372,347,345,345,345,344,344,344
./instances/ruiz/json/n20m4-07.json,314,314,317,305,305,305,305,305,305
./instances/ruiz/json/n20m4-08.json,409,409,409,411,411,411,411,411,409
./instances/ruiz/json/n20m8-01.json,974,974,974,954,954,954,954,954,954
./instances/ruiz/json/n20m8-02.json,948,948,948,912,912,912,912,912,912
./instances/ruiz/json/n20m8-03.json,846,846,846,835,835,835,835,835,835
./instances/ruiz/json/n20m8-04.json,823,823,823,811,811,811,811,811,811
./instances/ruiz/json/n20m8-05.json,948,949,941,915,915,915,915,915,915
./instances/ruiz/json/n20m8-06.json,585,571,586,571,586,586,555,555,555
./instances/ruiz/json/n20m8-07.json,608,608,608,599,599,599,599,599,599
./instances/ruiz/json/n20m8-08.json,583,583,589,564,564,564,564,564,564
./instances/ruiz/json/n50m2-01.json,1167,1170,1170,1135,1135,1135,1135,1135,1135
./instances/ruiz/json/n50m2-02.json,1250,1254,1253,1250,1256,1252,1224,1224,1222
./instances/ruiz/json/n50m2-03.json,1277,1277,1270,1270,1271,1272,1257,1257,1257
./instances/ruiz/json/n50m2-04.json,1254,1258,1258,1258,1258,1258,1238,1238,1238
./instances/ruiz/json/n50m2-05.json,1187,1181,1187,1181,1181,1187,1161,1161,1161
./instances/ruiz/json/n50m2-06.json,831,831,831,822,822,822,822,822,822
./instances/ruiz/json/n50m2-07.json,1149,1149,1153,1149,1149,1141,1127,1134,1127
./instances/ruiz/json/n50m2-08.json,772,772,774,764,764,764,764,764,764
./instances/ruiz/json/n50m4-01.json,1430,1439,1439,1402,1402,1402,1402,1402,1402
./instances/ruiz/json/n50m4-02.json,1363,1363,1363,1311,1311,1311,1311,1311,1311
./instances/ruiz/json/n50m4-03.json,1461,1463,1460,1410,1410,1410,1410,1410,1410
./instances/ruiz/json/n50m4-04.json,1442,1463,1468,1425,1425,1425,1425,1425,1425
./instances/ruiz/json/n50m4-05.json,1379,1379,1392,1392,1392,1398,1344,1344,1363
./instances/ruiz/json/n50m4-06.json,909,904,906,896,896,896,896,896,896
./instances/ruiz/json/n50m4-07.json,948,948,948,940,940,940,940,940,940
./instances/ruiz/json/n50m4-08.json,879,884,886,886,886,886,869,869,869
./instances/ruiz/json/n50m8-01.json,1717,1701,1693,1625,1636,1625,1636,1625,1636
./instances/ruiz/json/n50m8-02.json,1916,1916,1913,1859,1859,1859,1854,1854,1851
./instances/ruiz/json/n50m8-03.json,1798,1798,1798,1723,1723,1723,1718,1718,1718
./instances/ruiz/json/n50m8-04.json,1870,1857,1870,1781,1781,1781,1781,1781,1780
./instances/ruiz/json/n50m8-05.json,1891,1881,1882,1810,1810,1818,1818,1810,1818
./instances/ruiz/json/n50m8-06.json,1010,1010,1010,955,955,955,952,952,952
./instances/ruiz/json/n50m8-07.json,1092,1090,1092,1066,1066,1066,1066,1066,1066
./instances/ruiz/json/n50m8-08.json,1021,1016,1015,940,940,940,940,940,940
./instances/ruiz/json/n80m2-01.json,1968,1960,1954,1963,1968,1973,1952,1948,1952
./instances/ruiz/json/n80m2-02.json,1947,1958,1962,1960,1956,1960,1970,1970,1946
./instances/ruiz/json/n80m2-03.json,2024,2026,2026,2025,2025,2010,2028,2028,2028
./instances/ruiz/json/n80m2-04.json,2096,2096,2099,2096,2101,2101,2094,2094,2094
./instances/ruiz/json/n80m2-05.json,2161,2163,2144,2161,2146,2146,2163,2163,2163
./instances/ruiz/json/n80m2-06.json,1353,1356,1349,1341,1356,1356,1351,1351,1351
./instances/ruiz/json/n80m2-07.json,1430,1430,1430,1430,1428,1430,1430,1430,1429
./instances/ruiz/json/n80m2-08.json,1191,1191,1204,1204,1197,1206,1191,1191,1191
./instances/ruiz/json/n80m4-01.json,2194,2194,2194,2182,2182,2182,2153,2152,2153
./instances/ruiz/json/n80m4-02.json,2227,2223,2230,2222,2222,2222,2230,2230,2208
./instances/ruiz/json/n80m4-03.json,2260,2260,2264,2273,2272,2264,2252,2248,2248
./instances/ruiz/json/n80m4-04.json,2540,2546,2546,2540,2540,2546,2546,2546,2546
./instances/ruiz/json/n80m4-41.json,3880,3891,3874,3890,3890,3891,3877,3867,3867
./instances/ruiz/json/n80m4-42.json,2100,2100,2114,2100,2098,2111,2114,2114,2114
./instances/ruiz/json/n80m4-43.json,3787,3787,3793,3763,3762,3767,3767,3767,3767
./instances/ruiz/json/n80m4-44.json,2034,2028,2034,2007,2027,2018,2025,2025,2025
./instances/ruiz/json/n80m8-01.json,2656,2656,2649,2550,2550,2550,2550,2550,2550
./instances/ruiz/json/n80m8-02.json,2485,2485,2485,2422,2422,2422,2422,2422,2422
./instances/ruiz/json/n80m8-21.json,3048,3040,3021,2946,2946,2946,2946,2946,2946
./instances/ruiz/json/n80m8-22.json,2908,2915,2915,2779,2779,2779,2779,2776,2776
./instances/ruiz/json/n80m8-41.json,3886,3886,3838,3669,3648,3648,3648,3648,3648
./instances/ruiz/json/n80m8-42.json,3830,3830,3780,3830,3830,3830,3787,3787,3787
./instances/ruiz/json/n80m8-61.json,4432,4432,4468,4468,4468,4468,4274,4274,4274
./instances/ruiz/json/n80m8-62.json,4256,4236,4248,4115,4115,4115,4015,4015,4015
./instances/ruiz/json/n120m2-01.json,3170,3170,3170,3170,3170,3170,3170,3170,3170
./instances/ruiz/json/n120m2-02.json,2969,2969,2969,2975,2975,2975,2990,2990,2990
./instances/ruiz/json/n120m2-03.json,3105,3113,3116,3114,3116,3097,3113,3116,3116
./instances/ruiz/json/n120m2-04.json,2948,2948,2948,2957,2957,2957,2952,2965,2952
./instances/ruiz/json/n120m2-41.json,5002,5002,5002,5002,5002,5002,5001,5000,5001
./instances/ruiz/json/n120m2-42.json,5017,5030,5033,5031,5033,5033,5030,5030,5030
./instances/ruiz/json/n120m2-43.json,5880,5880,5850,5880,5880,5880,5880,5880,5880
./instances/ruiz/json/n120m2-44.json,3140,3140,3140,3140,3140,3140,3140,3140,3140
./instances/ruiz/json/n120m4-01.json,3167,3181,3182,3167,3167,3182,3184,3184,3184
./instances/ruiz/json/n120m4-02.json,3149,3149,3149,3149,3149,3149,3140,3140,3138
./instances/ruiz/json/n120m4-21.json,3638,3650,3635,3620,3650,3650,3650,3650,3650
./instances/ruiz/json/n120m4-22.json,3506,3506,3506,3506,3506,3506,3504,3504,3504
./instances/ruiz/json/n120m4-41.json,4539,4539,4552,4546,4552,4552,4552,4552,4552
./instances/ruiz/json/n120m4-42.json,4621,4621,4601,4627,4637,4636,4664,4664,4664
./instances/ruiz/json/n120m4-61.json,5119,5119,5061,5119,5119,5119,5119,5119,5119
./instances/ruiz/json/n120m4-61.json,5119,5119,5061,5119,5119,5119,5119,5119,5119
./instances/ruiz/json/n120m8-01.json,3483,3483,3508,3480,3480,3469,3463,3457,3447
./instances/ruiz/json/n120m8-11.json,5850,5850,5850,5850,5812,5850,5850,5850,5850
./instances/ruiz/json/n120m8-21.json,4286,4286,4286,4269,4269,4269,4269,4269,4253
./instances/ruiz/json/n120m8-31.json,7318,7318,7318,7318,7318,7318,7318,7318,7299
./instances/ruiz/json/n120m8-41.json,5385,5385,5385,5343,5343,5308,5308,5258,5258
./instances/ruiz/json/n120m8-51.json,7440,7440,7440,7440,7440,7440,7352,7371,7371
./instances/ruiz/json/n120m8-61.json,6208,6208,6180,6195,6195,6195,6208,6208,6208
./instances/ruiz/json/n120m8-71.json,10571,10571,10571,10571,10571,10571,10571,10571,10571
